identity,expression,filename,dist_ensx_se,dist_ensx_prn,dist_se_prn,dist_se_ls,dist_prn_ls,dist_alL_alR,dist_cheilion_sx_cheilion_dx,dist_ensx_exsx,dist_ensdx_exdx,dist_exsx_exdx,dist_ensx_ensdx,area_ensx_exsx_exdx,area_prn_alL_alR,area_cheilion_sx_cheilion_dx_ls,area_ensx_ensdx_prn,area_se_prn_alL,area_se_prn_alR,volume_ensx_prn_alL_alR,volume_ensx_exsx_exdx_prn,volume_ensx_ensdx_se_prn,volume_exsx_exdx_alL_alR,facial_area,mean_R,mean_G,mean_B,std_R,std_G,std_B,skew_R,skew_G,skew_B,entropy_R,entropy_G,entropy_B,mean_H,mean_S,mean_V,lbp_mean,lbp_std,lbp_entropy
bs086,N,bs086_N_N_0 (1).lm3,0.4114,1.2824,1.0885,1.8003,0.9913,1.1162,1.5049,0.8168,0.8774,2.6751,1.0,0.2984,0.6148,0.6731,1.0,0.747,0.7739,2.4974,0.5522,1.0,0.234,4.1072,0.8782531864753306,0.976983152404378,0.9582827273778972,1.0,1.0,1.0,0.1638784446028244,0.1303613567914541,0.1170675505676361,0.9846588245904404,0.9924837811841788,1.0000000000000002,0.6343923800303535,0.1460390266900332,0.8796482344815776,1.3877787807814457e-17,0.6297736186972722,0.5498429584981963
bs086,N,bs086_N_N_3.lm3,0.3946,1.2554,1.0716,1.7736,0.9642,1.0705,1.4286,0.8312,0.8651,2.6576,1.0,0.3643,0.5783,0.6704,1.0,0.7355,0.7864,2.8324,0.6609,1.0,1.0145,4.1349,0.8490664086022169,0.922839897434081,0.8895454025659317,0.9259588723108036,0.9195299568812916,0.920083448299158,0.164090190985444,0.1338803947940759,0.1236822316298273,0.9644149349677136,0.9757215460655616,0.98008942971158,0.5247060081864258,0.2017747534657232,0.8499244177113977,2.775557561562892e-17,0.6234412757436436,0.5382114976945758
bs087,N,bs087_N_N_0.lm3,0.4602,1.9438,1.6777,2.3632,1.0309,1.4459,2.0372,1.0237,1.0346,3.0356,1.0,0.2617,0.6559,0.8516,1.0,0.8128,1.0053,3.38,0.7046,1.0,1.6522,4.5873,0.7228097319298382,0.7663496835701906,0.729654617469238,0.8182830429877851,0.7560872402722537,0.7380892353155516,0.1871101945268951,0.1467153591837567,0.137796385906148,0.946276271678972,0.9136519281320044,0.8966366772710168,0.5053439348171214,0.2589848207017537,0.7235324676417231,2.775557561562892e-17,0.7147470368680979,0.4659854689638649
bs087,N,bs087_N_N_2.lm3,0.5053,2.0295,1.7982,2.535,1.0801,1.4906,2.0897,1.0982,1.059,3.1357,1.0,0.256,0.6351,0.8338,1.0,0.9542,0.8836,2.4566,0.1037,1.0,1.5124,4.5627,0.711772173685218,0.7491266533072818,0.7278497659647891,0.7826982300686104,0.7214826518285958,0.7287731714141351,0.1809561844031695,0.1430840280922083,0.1379200868549813,0.9325385807727916,0.901574293146152,0.8981853782873646,0.5326716702366378,0.2557193608293484,0.7125602077117305,2.775557561562892e-17,0.6779494073916945,0.5177219592891156
bs087,N,bs087_N_N_0 (1).lm3,0.4602,1.9438,1.6777,2.3632,1.0309,1.4459,2.0372,1.0237,1.0346,3.0356,1.0,0.2617,0.6559,0.8516,1.0,0.8128,1.0053,3.38,0.7046,1.0,1.6522,4.5873,0.7228097319298382,0.7663496835701906,0.729654617469238,0.8182830429877851,0.7560872402722537,0.7380892353155516,0.1871101945268951,0.1467153591837567,0.137796385906148,0.946276271678972,0.9136519281320044,0.8966366772710168,0.5053439348171214,0.2589848207017537,0.7235324676417231,2.775557561562892e-17,0.7147470368680979,0.4659854689638649
bs087,N,bs087_N_N_3.lm3,0.4926,2.0276,1.7931,2.5533,1.1489,1.5797,2.1253,1.1258,1.1554,3.2579,1.0,0.2798,0.7805,0.8303,1.0,0.8991,1.1884,3.4555,0.1297,1.0,2.8382,4.9781,0.7172747986707552,0.7529613223884457,0.733124267859103,0.8245902094875234,0.7569842272762298,0.7648619926104026,0.1987535156303523,0.1603085379590967,0.1553368160242807,0.958738002928068,0.9190432895535698,0.9105062948886512,0.4694006266495476,0.2553877556271937,0.718110198385505,2.775557561562892e-17,0.6811601695901794,0.5031004639381749
bs088,N,bs088_N_N_0.lm3,0.3328,1.5638,1.5105,2.1814,1.0418,1.0897,1.6273,0.8697,0.8948,2.7313,1.0,0.3364,0.5308,0.6027,1.0,0.7636,1.0324,3.6644,1.3247,1.0,3.5047,4.2659,0.8415911932626615,0.937652190950045,0.8756431369847633,0.8922061191664298,0.9035680325607268,0.8574751422819873,0.14039891071617,0.1165146415832196,0.1130210591377009,0.9305712725422586,0.9562187717104104,0.9507482590339678,0.7642710009295917,0.1966766964969304,0.8428313308248173,1.3877787807814457e-17,0.8021536604417614,0.3574844673863566
bs088,N,bs088_N_N_2.lm3,0.3779,1.6784,1.572,2.3128,1.0869,1.0649,1.6923,0.9354,0.9266,2.8511,1.0,0.1792,0.4648,0.6132,1.0,0.7445,0.9466,2.352,0.3167,1.0,3.0936,3.9483,0.7725055724582909,0.862272369231353,0.8169425574106897,0.8329801218661913,0.8338870287815215,0.8055281660123672,0.1423472605271055,0.116840765621451,0.1145030553637248,0.9007364636231644,0.922815976964142,0.9265367079979444,0.7702646559810673,0.1918185781478631,0.7737122560044735,1.3877787807814457e-17,0.7887746154229012,0.3564547227598211
bs088,N,bs088_N_N_0 (1).lm3,0.3328,1.5638,1.5105,2.1814,1.0418,1.0897,1.6273,0.8697,0.8948,2.7313,1.0,0.3364,0.5308,0.6027,1.0,0.7636,1.0324,3.6644,1.3247,1.0,3.5047,4.2659,0.8415911932626615,0.937652190950045,0.8756431369847633,0.8922061191664298,0.9035680325607268,0.8574751422819873,0.14039891071617,0.1165146415832196,0.1130210591377009,0.9305712725422586,0.9562187717104104,0.9507482590339678,0.7642710009295917,0.1966766964969304,0.8428313308248173,1.3877787807814457e-17,0.8021536604417614,0.3574844673863566
bs088,N,bs088_N_N_3.lm3,0.3843,1.6118,1.5031,2.2158,1.042,1.028,1.5529,0.8604,0.8592,2.7093,1.0,0.1938,0.467,0.4921,1.0,0.7205,0.9477,2.3452,0.2821,1.0,3.1411,3.8211,0.8575878633338033,0.9555915444623316,0.8938054225395249,0.9144418735770902,0.9320386853760406,0.9012475667448724,0.1494986514244658,0.1289284033934656,0.1305460892419588,0.9493439085896256,0.9794887819994088,0.9767967714217718,0.7167181028818845,0.1929014219690679,0.8586557005958247,2.775557561562892e-17,0.8448483504275233,0.3200585886021478
bs089,N,bs089_N_N_0.lm3,0.4254,1.5682,1.3781,1.8998,0.9353,0.9164,1.3208,0.8388,0.8517,2.6454,1.0,0.3413,0.3482,0.4524,1.0,0.6141,0.659,1.3833,1.1342,1.0,0.1762,3.415,0.839063864497288,0.9626932326041742,0.941072668122218,0.8797143128770123,0.9222543978131936,0.9257887523186596,0.1448766348478363,0.1180306924000628,0.1077235905567333,0.9423116990701748,0.9693568941738052,0.9788194339730742,0.7039210803970621,0.1282802115201541,0.8405954381733819,2.775557561562892e-17,0.5282664375620394,0.5475078482304241
bs089,N,bs089_N_N_2.lm3,0.5378,1.5157,1.3314,1.904,0.9211,0.9827,1.3138,0.7811,0.7988,2.5582,1.0,0.2562,0.4477,0.4513,1.0,0.5917,0.9029,1.23,0.5712,1.0,1.8997,3.6498,0.8176054589902396,0.9305254731506925,0.9090641685720916,0.8492537692980254,0.8800669987421311,0.8891085263199481,0.1438017221019102,0.1166670635118901,0.1079861495952077,0.9235318662822216,0.9499198847470418,0.96423376894276,0.6903309695065172,0.1421041459140445,0.8189913336705289,1.3877787807814457e-17,0.5130196965786533,0.5535210148639926
bs089,N,bs089_N_N_0 (1).lm3,0.4254,1.5682,1.3781,1.8998,0.9353,0.9164,1.3208,0.8388,0.8517,2.6454,1.0,0.3413,0.3482,0.4524,1.0,0.6141,0.659,1.3833,1.1342,1.0,0.1762,3.415,0.839063864497288,0.9626932326041742,0.941072668122218,0.8797143128770123,0.9222543978131936,0.9257887523186596,0.1448766348478363,0.1180306924000628,0.1077235905567333,0.9423116990701748,0.9693568941738052,0.9788194339730742,0.7039210803970621,0.1282802115201541,0.8405954381733819,2.775557561562892e-17,0.5282664375620394,0.5475078482304241
bs089,N,bs089_N_N_3.lm3,0.4565,1.5658,1.418,1.9708,0.9339,0.9591,1.3159,0.7908,0.8223,2.5934,1.0,0.2227,0.4133,0.4142,1.0,0.5769,0.9223,1.3105,0.7159,1.0,2.1319,3.5494,0.7914206582581252,0.9154273296728156,0.8880094589114502,0.8495914305988251,0.8968605821620174,0.8906389289260246,0.1485166626686413,0.1231778599263521,0.1141678582693839,0.9237464308946892,0.9564099611056188,0.963480037407494,0.7110183687424716,0.1352684842999384,0.7929358053075027,2.775557561562892e-17,0.5465288644271995,0.5070564417472418
bs090,N,bs090_N_N_1.lm3,0.5411,1.3657,1.1822,1.7517,0.8206,0.8942,1.3337,0.6953,0.7264,2.4018,1.0,0.228,0.4574,0.447,1.0,0.6121,0.8238,1.0981,0.1585,1.0,1.2354,3.5683,0.6551231150957798,0.6920375826960266,0.6798202779041875,0.6658125497018258,0.691708001374063,0.6830257312575295,0.1815559096238531,0.1616867071783474,0.1575511746773,0.8814127742749327,0.8997438219123284,0.8876543629637459,0.6235121983158797,0.2783273669884853,0.6563834701251569,4.163336342344337e-17,0.4040251792277312,0.6445226907693637
bs090,N,bs090_N_N_3.lm3,0.5133,1.3781,1.1445,1.6695,0.8113,0.8862,1.2889,0.7421,0.7717,2.4823,1.0,0.2979,0.4207,0.4581,1.0,0.5321,0.7454,1.0769,0.4311,1.0,1.3744,3.4542,0.6752012415324803,0.715019773608242,0.6998056525879015,0.6945066944287693,0.7073735654174856,0.6967952009124386,0.1773700078130371,0.1613446327871579,0.1591229482377683,0.8931401789689564,0.9073822562382236,0.8939800863213663,0.6449701778293816,0.2634020886672121,0.6768326485969861,2.775557561562892e-17,0.3734989454852497,0.6846188771234054
bs090,N,bs090_N_N_0.lm3,0.4764,1.3771,1.1757,1.7304,0.8873,0.8861,1.3797,0.7346,0.7557,2.4626,1.0,0.2823,0.4365,0.4784,1.0,0.5616,0.8068,1.2396,0.0621,1.0,1.7685,3.5656,0.6807093823920186,0.7225871986796732,0.7042405468669868,0.6701675939378452,0.7050410139959747,0.6952606283208294,0.1740332422284133,0.1569427523813448,0.1539081903343898,0.8888929190559387,0.9087840467995044,0.8954236899848447,0.5939587653752214,0.2757172739569593,0.6820082425838047,2.775557561562892e-17,0.3864264844364991,0.6708274626679085
bs090,N,bs090_N_N_2.lm3,0.4909,1.3691,1.1509,1.7129,0.8669,0.8478,1.3004,0.7348,0.7316,2.4532,1.0,0.2086,0.3981,0.4515,1.0,0.5964,0.6594,1.1371,0.1954,1.0,0.2664,3.314,0.6639500669480735,0.7022685448177883,0.6865557222094407,0.6333219902488071,0.6718980575823922,0.6699815773394279,0.1759701955160823,0.1589264434572087,0.156922912117493,0.8747638278280347,0.8953888809510593,0.883386993941796,0.5628628973566354,0.2848973750235357,0.6651026161452304,2.775557561562892e-17,0.353398111373667,0.7057327377084306
bs091,N,bs091_N_N_1.lm3,0.4432,1.5774,1.3418,1.8907,0.9927,1.0313,1.4029,0.7742,0.7711,2.5092,1.0,0.3189,0.4479,0.5134,1.0,0.6505,0.7272,1.7964,0.7048,1.0,0.1821,3.6579,0.6657228743495222,0.7421980087790241,0.7404342844241594,0.7417130967056859,0.7116754682338787,0.7295017075837621,0.1713329189598676,0.1384515985086012,0.1314837099985465,0.892052684201448,0.8892629801931924,0.8941344500143675,0.59368872011793,0.173410567609312,0.6674260721328805,2.775557561562892e-17,0.5526415164421339,0.5136776984133995
bs091,N,bs091_N_N_3.lm3,0.5693,1.5643,1.2993,1.8554,0.9562,1.1061,1.3196,0.6921,0.7582,2.4227,1.0,0.2475,0.5446,0.4499,1.0,0.6242,0.9412,1.6415,0.1285,1.0,2.0915,3.8074,0.6620871103127549,0.7265594930727954,0.7278011704514136,0.7198458800151176,0.6876104248272553,0.7129457118704385,0.1722342523913291,0.1428420987932937,0.1378973940087366,0.8939852290269568,0.8867807772219845,0.8903262232763327,0.5651219876564825,0.1911029718581389,0.6635040917788609,1.3877787807814457e-17,0.5170706109480063,0.5410898517483353
bs091,N,bs091_N_N_0.lm3,0.5355,1.6484,1.3284,1.8875,1.0228,1.1101,1.4748,0.7792,0.8204,2.5605,1.0,0.1994,0.5267,0.5446,1.0,0.6386,0.8627,2.0854,0.0243,1.0,1.5749,3.772,0.6322617646784011,0.7351405922390004,0.730084999658529,0.7245685801149276,0.7286524402832176,0.7400472145771727,0.1896487338056041,0.1551884136075839,0.1519306013646601,0.9068765388577288,0.9075205907430616,0.9039609290737,0.6012184456757399,0.1534132461497174,0.634014599043306,4.163336342344337e-17,0.5004101571797515,0.5384958153498474
bs091,N,bs091_N_N_2.lm3,0.482,1.5774,1.3607,1.9401,1.023,1.0512,1.3876,0.7852,0.7861,2.5304,1.0,0.3459,0.4437,0.5118,1.0,0.6865,0.7121,1.526,0.4821,1.0,0.0779,3.7,0.6406654277536724,0.7086123523302628,0.7102163186255996,0.7025319392260875,0.6673741479212351,0.6954330444708442,0.1778987591905022,0.1438534668021555,0.1381413567077536,0.8857624179364252,0.8751910062948145,0.8807763559233559,0.5353002759314481,0.1922002143240573,0.6421423375363654,2.775557561562892e-17,0.4970795307208542,0.560965424053304
bs092,N,bs092_N_N_1.lm3,0.4751,1.5533,1.3039,1.7442,0.7869,1.1013,1.3245,0.8323,0.8611,2.661,1.0,0.3217,0.5276,0.49,1.0,0.6376,0.8023,1.6844,0.6623,1.0,0.7365,3.7792,0.6060021799081426,0.6294688771709596,0.6264409136373126,0.656455404798146,0.6059475540406551,0.6143363433848209,0.1740810828799137,0.1453253055104856,0.1337241684632869,0.859401172436363,0.8396211533434155,0.8321176609624799,0.4777517425183512,0.2763214408399366,0.6069783309525342,1.3877787807814457e-17,0.3046904439510376,0.761546358882299
bs092,N,bs092_N_N_3.lm3,0.5092,1.6477,1.3246,1.7886,0.8608,1.1314,1.3748,0.862,0.9158,2.7617,1.0,0.2157,0.4802,0.4755,1.0,0.6715,0.691,1.8153,0.3781,1.0,0.3237,3.5339,0.5583524457982908,0.6094299203565334,0.6152422572626535,0.6909593713464054,0.6435759666671489,0.6414696847595205,0.1805176273182346,0.1451590165649689,0.1331198982911966,0.8492182857808066,0.8391204020783003,0.8352032863656167,0.6715398179797702,0.2233425465591634,0.5603347921453957,2.775557561562892e-17,0.2786353978001079,0.7777845566494577
bs092,N,bs092_N_N_0.lm3,0.4261,1.4999,1.2261,1.6668,0.8122,1.1153,1.2525,0.8117,0.802,2.5655,1.0,0.3409,0.5589,0.435,1.0,0.5969,0.8536,2.3773,0.712,1.0,2.4433,3.7853,0.5300009856920463,0.5830889709477838,0.5898320045734329,0.6461596190674493,0.6176858949052709,0.6176875385831953,0.1873503895838115,0.1531539090901015,0.1398028079267641,0.8422072877995448,0.8335350283079879,0.8263260954082676,0.6036195419111807,0.2331777861962976,0.5312027539877188,2.775557561562892e-17,0.2728655938437692,0.7992219861796919
bs092,N,bs092_N_N_2.lm3,0.4591,1.5848,1.41,1.9084,0.8871,1.0801,1.294,0.9521,0.8956,2.7709,1.0,0.5489,0.4233,0.4408,1.0,0.6817,0.7197,1.3849,1.2895,1.0,0.113,3.8144,0.5520956497385646,0.6038639288521392,0.6110484198406909,0.6935127611136475,0.6480425438961993,0.6416113519133821,0.1809714159222388,0.1479386744862199,0.1346219626350979,0.8563891463394353,0.8424555271897156,0.8329890536564679,0.7041608923898737,0.2176223176451011,0.5541862359275745,2.775557561562892e-17,0.3471243953366114,0.6897869159944925
bs093,N,bs093_N_N_1.lm3,0.5743,1.7649,1.6001,2.3219,1.0568,1.1819,1.7478,1.1,1.0437,3.1175,1.0,0.3111,0.5345,0.7427,1.0,0.7796,0.9739,1.422,0.8229,1.0,0.9911,4.3418,0.6138112750534489,0.6945814812063926,0.6778946349181119,0.8902624115559298,0.8815843295855984,0.8580290178939374,0.2354628479342203,0.1974366609358177,0.1871789683809325,0.948541692318538,0.9464093063518696,0.9305314961012152,0.5355184810654797,0.2007529995615837,0.6144349879880725,1.3877787807814457e-17,0.4507237464735576,0.660582369888246
bs093,N,bs093_N_N_3.lm3,0.5983,1.7344,1.5514,2.3741,1.1494,1.1366,1.8247,1.106,1.0805,3.1365,1.0,0.453,0.4658,0.7772,1.0,0.7883,0.8335,1.2881,0.9978,1.0,0.0871,4.3178,0.5677352894580344,0.6521207784573186,0.6460037206055924,0.8862058354406331,0.8862434146434764,0.8748282700682488,0.2484993242631327,0.2113914411828494,0.2034667487430561,0.9383023751758603,0.9419490234194464,0.9252686551748062,0.565854762634493,0.1922311941540877,0.5684635838036914,1.3877787807814457e-17,0.4131248899128801,0.6831227910535489
bs093,N,bs093_N_N_0.lm3,0.6254,1.6945,1.5424,2.27,1.0408,1.1343,1.6199,1.0583,0.9653,2.9896,1.0,0.3683,0.5119,0.6761,1.0,0.7534,0.9487,1.1941,0.8127,1.0,1.07,4.2584,0.5931425722324662,0.6820047276874825,0.6611562608319126,0.8808425091932462,0.8859825806929208,0.8549618562504429,0.2352429783753868,0.1980013293935125,0.1885557067194386,0.9420114373075288,0.9489529401682252,0.9307328880826956,0.5631582563894325,0.1997488037547734,0.593885160299909,2.775557561562892e-17,0.4514775183128572,0.6539652489349486
bs093,N,bs093_N_N_2.lm3,0.591,1.6444,1.4275,2.2287,1.1098,1.106,1.7303,1.0365,0.9717,2.9833,1.0,0.2942,0.4981,0.7826,1.0,0.8126,0.7876,1.3694,0.6384,1.0,0.291,4.1751,0.575541040765794,0.6689036816877827,0.6525574576114423,0.8814733575119517,0.9048231236382352,0.8765288564142559,0.2456759993790826,0.209914405610854,0.2017693346426851,0.9490781294367951,0.9548452237959566,0.930874661586558,0.5352849363726456,0.195904182970241,0.5761908178546703,2.775557561562892e-17,0.4645721692836462,0.638334824685252
bs094,N,bs094_N_N_1.lm3,0.6319,1.4907,1.2809,1.9206,0.9973,0.9263,1.2491,0.7806,0.8183,2.517,1.0,0.4435,0.3431,0.3999,1.0,0.579,0.6539,0.7312,0.5816,1.0,0.02,3.4194,0.685724814485334,0.8355991177874751,0.8826882567537127,0.8992688048016767,0.8735140189329474,0.8947706045772064,0.1990042819839714,0.1471772329554035,0.1338799576930591,0.9630042480708468,0.9558273027851047,0.968460992368948,0.9823932848552336,0.0099195888493899,0.6909608607932681,2.775557561562892e-17,0.6357417172260797,0.4936268990327228
bs094,N,bs094_N_N_3.lm3,0.5628,1.53,1.3432,1.9216,0.9682,1.0581,1.2561,0.8127,0.7999,2.5642,1.0,0.3932,0.4829,0.3934,1.0,0.5968,0.9105,1.1023,0.4323,1.0,1.6509,3.7768,0.6543846389771145,0.8086684478602852,0.8557660026766296,0.8981382373801335,0.8786297566620743,0.8963010717628392,0.2077247292147307,0.1564942735307185,0.1433264294459168,0.9571672736655694,0.9564467339520126,0.9685893264999124,0.9992585941150448,0.0019206371528061,0.6596010759200653,2.775557561562892e-17,0.6201289192905604,0.5068938182895835
bs094,N,bs094_N_N_0.lm3,0.5364,1.5083,1.3019,1.8751,0.9512,0.9259,1.2279,0.8177,0.7841,2.5256,1.0,0.4776,0.3319,0.3881,1.0,0.5555,0.6268,0.8147,0.8294,1.0,0.1821,3.3799,0.7074280017660614,0.8652866907739545,0.9073542669651355,0.9303656894927304,0.907101314804972,0.9228433962903416,0.2010368504592083,0.1493467890309394,0.1355985088679537,0.976461546051282,0.9717920923229016,0.982546841987198,0.9550571373256164,0.0,0.7125818301299437,1.3877787807814457e-17,0.6363476876220977,0.5028736611339077
bs094,N,bs094_N_N_2.lm3,0.587,1.5168,1.3456,1.94,0.9647,0.9482,1.2562,0.826,0.7939,2.5369,1.0,0.4869,0.3943,0.4093,1.0,0.6221,0.7158,0.7943,0.817,1.0,0.2324,3.6284,0.6788272939804693,0.8271055052365495,0.8745717516792866,0.9046685719925346,0.8789267065677712,0.898653748205211,0.2007275431160974,0.150043177454527,0.1363201962424571,0.963429282984825,0.9570650778083616,0.9703251729697692,1.0,0.0083731728353045,0.6838347401536516,2.775557561562892e-17,0.6227273819450341,0.4963831908204277
bs095,N,bs095_N_N_1.lm3,0.3882,1.2431,1.1893,2.0135,1.0589,1.138,1.3742,0.7864,0.7901,2.5651,1.0,0.2322,0.6667,0.5834,1.0,0.7811,1.008,2.042,0.227,1.0,1.3204,4.2714,0.8556859685601296,0.9685168618574328,0.9862598381008472,0.7533195500840709,0.8174448074349853,0.8842575989749657,0.1402191470837143,0.1528461258964798,0.1891657899619211,0.8929339909493383,0.9228676473706812,0.9437892734419135,0.6666065727384662,0.1008936667527097,0.858374889080716,2.775557561562892e-17,0.6673829944348535,0.4758310999650135
bs095,N,bs095_N_N_3.lm3,0.4138,1.2293,1.1501,1.9897,1.0877,1.1255,1.4417,0.7748,0.7901,2.5518,1.0,0.2133,0.5961,0.647,1.0,0.845,0.7783,1.7722,0.216,1.0,0.4414,4.0797,0.8426291960923821,0.9448181523347994,0.9558513487125576,0.7693460726954638,0.7913909153523048,0.8299467615117624,0.1341346392350731,0.1208613127307823,0.1312235849735052,0.8885369953005791,0.9065625186951332,0.926358155568489,0.6650796537912125,0.1131724738827887,0.8451404377455999,2.775557561562892e-17,0.6406942779349345,0.5023408096157489
bs095,N,bs095_N_N_0.lm3,0.3691,1.2413,1.1515,2.0108,1.1142,1.1383,1.4528,0.8258,0.8091,2.6298,1.0,0.1179,0.6795,0.622,1.0,0.8249,0.924,2.3773,0.1046,1.0,0.4333,4.1683,0.8881499212222527,1.0,1.0,0.7438314980559458,0.7998533777719071,0.8505255636678888,0.1319962018283677,0.132804553695841,0.1624658959449364,0.8924538959165975,0.9199123596828308,0.938572528270676,0.5888956912846677,0.1207533327556764,0.8907287489775481,1.3877787807814457e-17,0.6916018989935919,0.475100383113773
bs095,N,bs095_N_N_2.lm3,0.4363,1.3132,1.1953,2.0106,1.0674,1.1652,1.5352,0.8165,0.8181,2.6241,1.0,0.071,0.6146,0.6948,1.0,0.7406,0.9493,1.8386,0.0154,1.0,1.3346,4.0703,0.8748528729964274,0.9874390014376162,0.9905969452832069,0.769682264794436,0.8314415321800236,0.8888167085304377,0.1319623914246188,0.1445981641895331,0.1817539483645451,0.8880961089103647,0.9225148965853288,0.9416886295733178,0.6198372763782876,0.1134629022087385,0.8774688929738336,2.775557561562892e-17,0.653139139685357,0.4731004667266916
bs096,N,bs096_N_N_1.lm3,0.4538,1.4837,1.3721,1.9686,1.0086,0.9918,1.2244,0.8982,0.8191,2.6726,1.0,0.419,0.5035,0.4512,1.0,0.6959,0.9578,1.5075,0.5792,1.0,1.4727,4.0274,0.7308976734543379,0.8503720815543963,0.832710465863518,0.8673495965028003,0.9145532817142782,0.9185701434720436,0.1755820732642103,0.1563492436876945,0.164313064474584,0.9541270206160356,0.991237809336222,0.9864659957105142,0.7705082671247234,0.1369013872131806,0.7339349514983698,2.775557561562892e-17,0.3423256027110506,0.7294496184765578
bs096,N,bs096_N_N_3.lm3,0.4798,1.513,1.4512,2.0604,1.0269,0.9553,1.269,0.8817,0.8838,2.6932,1.0,0.4854,0.5125,0.4675,1.0,0.7788,1.0225,1.4429,0.5504,1.0,1.2752,4.2667,0.7081575846367653,0.8091535680965003,0.7987886801549089,0.8322638767048814,0.8531869265038498,0.8635174111084425,0.1758646924583792,0.1535512298639297,0.1601169224080011,0.9380038848929072,0.963607207918233,0.9654377800487384,0.7574547281038186,0.1527578958064704,0.7107185943646549,2.775557561562892e-17,0.3080385580759257,0.76269560977941
bs096,N,bs096_N_N_0.lm3,0.405,1.4707,1.3717,1.9505,1.0339,0.9294,1.3322,0.8843,0.8461,2.6638,1.0,0.5168,0.4783,0.4967,1.0,0.7168,0.9102,1.6687,0.93,1.0,1.2082,4.1188,0.7528725978436165,0.8674341380869512,0.8578924964532817,0.8457916386693317,0.8727535523977644,0.8760552205359653,0.1667722855278119,0.1418741817581275,0.1429186896810634,0.9459766678626648,0.9719507170571235,0.971702152200798,0.7848456901891598,0.1288757559538965,0.7558274226442648,2.775557561562892e-17,0.3637053583742515,0.7198177997668544
bs096,N,bs096_N_N_2.lm3,0.4145,1.4788,1.3524,1.9354,1.0201,0.8811,1.243,0.8747,0.8297,2.6455,1.0,0.45,0.4178,0.4286,1.0,0.6987,0.7943,1.4585,0.838,1.0,0.3094,3.7894,0.7269793799593794,0.8420755455157458,0.8296887894759235,0.8427094549361217,0.8888296671186086,0.9040005648939552,0.1746833980577007,0.1596302818127006,0.1715402146527684,0.9484954746832588,0.981523441707342,0.9814699217449904,0.7642435891911978,0.1391066068971446,0.7301187915809219,2.775557561562892e-17,0.3363808662176657,0.7519301656541302
bs097,N,bs097_N_N_1.lm3,0.4693,1.5031,1.3586,2.2683,1.2481,1.0849,1.5315,0.9031,0.8273,2.7206,1.0,0.2033,0.611,0.579,1.0,0.8385,0.9712,2.0073,0.4507,1.0,0.5872,4.203,0.578149590619646,0.6698060434245154,0.6730280406189344,0.9249092759949774,0.8964184207252234,0.8853432180450824,0.2326712334506214,0.1864142931043658,0.1757201069524957,0.9588701317016506,0.9437897735647908,0.931331350999492,0.7460949057815198,0.152771426941862,0.5797970565899263,2.775557561562892e-17,0.5675958698882821,0.5816488210394652
bs097,N,bs097_N_N_3.lm3,0.5779,1.6472,1.4464,2.3519,1.2402,1.1902,1.5952,0.8429,0.8641,2.6831,1.0,0.1835,0.6459,0.5719,1.0,0.8007,1.101,1.8493,0.4901,1.0,1.4666,4.303,0.6846204168958584,0.7536333805104933,0.7360893035586713,0.9212700302256112,0.8808334399952144,0.8783681544961459,0.2158008443019543,0.1750099325185627,0.1647947634750524,0.9798590853361347,0.957012666689399,0.9446668615747702,0.4705907481964647,0.2123700138884754,0.685488314114789,2.775557561562892e-17,0.6590931303886736,0.5390704963927568
bs097,N,bs097_N_N_0.lm3,0.5432,1.5043,1.3217,2.2128,1.1514,1.0972,1.4549,0.7728,0.7585,2.5114,1.0,0.2398,0.6439,0.6267,1.0,0.7951,1.0682,1.8962,0.5547,1.0,1.2011,4.3737,0.7175880677499521,0.7986190686844348,0.7892440840150983,0.9090012484860618,0.8875967287917398,0.8981616851524261,0.2098406225223628,0.1715317926586108,0.1628912480680227,0.9837499379362376,0.9666569575245268,0.960511620700058,0.5131117092430046,0.1847152372363888,0.7186569507872452,2.775557561562892e-17,0.7181752148047957,0.4789834343493986
bs097,N,bs097_N_N_2.lm3,0.4605,1.5157,1.3888,2.1952,1.0797,1.1045,1.5643,0.8196,0.7775,2.5511,1.0,0.3923,0.6531,0.7421,1.0,0.835,1.0403,2.0306,1.0055,1.0,1.1401,4.6628,0.6614653505920042,0.7366348269005514,0.7266432805428398,0.95351738075143,0.9054295149386052,0.8998178685836289,0.2198634315218774,0.1765962297072891,0.1655098409228405,0.984978885755941,0.9600159565899036,0.9461671134116096,0.5824180324220917,0.1868623793525727,0.6625714969884661,1.3877787807814457e-17,0.6623608342920457,0.5209445005235693
bs098,N,bs098_N_N_1.lm3,0.5697,1.6737,1.6071,2.338,1.0374,1.309,1.9021,0.976,1.0585,3.0311,1.0,0.0819,0.5205,0.8219,1.0,0.8967,0.8582,1.2082,0.2199,1.0,0.949,4.1792,0.6413270365785956,0.6685013170756786,0.691910892586878,0.7582365071313403,0.6588465124218942,0.699931986304085,0.1897777459419736,0.1520523126983214,0.141071005823356,0.9065637708032552,0.8633416084755887,0.880384399302945,0.5347807859324586,0.2046853016881051,0.6423133163746736,2.775557561562892e-17,0.5193537823815992,0.5699915491776473
